"project","article","timestamp","access","agent","views"
"en.wikipedia","Ivanka_Trump","2016101400","all-access","user",49606
"en.wikipedia","Ivanka_Trump","2016101500","all-access","user",36066
"en.wikipedia","Ivanka_Trump","2016101600","all-access","user",46048
"en.wikipedia","Ivanka_Trump","2016101700","all-access","user",36860
"en.wikipedia","Ivanka_Trump","2016101800","all-access","user",51716
"en.wikipedia","Ivanka_Trump","2016101900","all-access","user",48465
"en.wikipedia","Ivanka_Trump","2016102000","all-access","user",81346
"en.wikipedia","Ivanka_Trump","2016102100","all-access","user",43207
"en.wikipedia","Ivanka_Trump","2016102200","all-access","user",32101
"en.wikipedia","Ivanka_Trump","2016102300","all-access","user",34860
"en.wikipedia","Ivanka_Trump","2016102400","all-access","user",25711
"en.wikipedia","Ivanka_Trump","2016102500","all-access","user",21835
"en.wikipedia","Ivanka_Trump","2016102600","all-access","user",25945
"en.wikipedia","Ivanka_Trump","2016102700","all-access","user",28467
"en.wikipedia","Ivanka_Trump","2016102800","all-access","user",23435
"en.wikipedia","Ivanka_Trump","2016102900","all-access","user",17689
"en.wikipedia","Ivanka_Trump","2016103000","all-access","user",22726
"en.wikipedia","Ivanka_Trump","2016103100","all-access","user",18526
"en.wikipedia","Ivanka_Trump","2016110100","all-access","user",17022
"en.wikipedia","Ivanka_Trump","2016110200","all-access","user",20824
"en.wikipedia","Ivanka_Trump","2016110300","all-access","user",33561
"en.wikipedia","Ivanka_Trump","2016110400","all-access","user",39777
"en.wikipedia","Ivanka_Trump","2016110500","all-access","user",41639
"en.wikipedia","Ivanka_Trump","2016110600","all-access","user",47152
"en.wikipedia","Ivanka_Trump","2016110700","all-access","user",47272
"en.wikipedia","Ivanka_Trump","2016110800","all-access","user",106747
"en.wikipedia","Ivanka_Trump","2016110900","all-access","user",878188
"en.wikipedia","Ivanka_Trump","2016111000","all-access","user",508451
"en.wikipedia","Ivanka_Trump","2016111100","all-access","user",328219
"en.wikipedia","Ivanka_Trump","2016111200","all-access","user",254176
"en.wikipedia","Ivanka_Trump","2016111300","all-access","user",169285
"en.wikipedia","Ivanka_Trump","2016111400","all-access","user",276580
"en.wikipedia","Ivanka_Trump","2016111500","all-access","user",176086
"en.wikipedia","Ivanka_Trump","2016111600","all-access","user",192826
"en.wikipedia","Ivanka_Trump","2016111700","all-access","user",139470
"en.wikipedia","Ivanka_Trump","2016111800","all-access","user",103946
"en.wikipedia","Ivanka_Trump","2016111900","all-access","user",85067
"en.wikipedia","Ivanka_Trump","2016112000","all-access","user",68363
"en.wikipedia","Ivanka_Trump","2016112100","all-access","user",57911
"en.wikipedia","Ivanka_Trump","2016112200","all-access","user",51885
"en.wikipedia","Ivanka_Trump","2016112300","all-access","user",47217
"en.wikipedia","Ivanka_Trump","2016112400","all-access","user",35917
"en.wikipedia","Ivanka_Trump","2016112500","all-access","user",31993
"en.wikipedia","Ivanka_Trump","2016112600","all-access","user",25999
"en.wikipedia","Ivanka_Trump","2016112700","all-access","user",26776
"en.wikipedia","Ivanka_Trump","2016112800","all-access","user",25500
"en.wikipedia","Ivanka_Trump","2016112900","all-access","user",21225
"en.wikipedia","Ivanka_Trump","2016113000","all-access","user",21597
"en.wikipedia","Ivanka_Trump","2016120100","all-access","user",18245
"en.wikipedia","Ivanka_Trump","2016120200","all-access","user",17244
"en.wikipedia","Ivanka_Trump","2016120300","all-access","user",17007
"en.wikipedia","Ivanka_Trump","2016120400","all-access","user",17495
"en.wikipedia","Ivanka_Trump","2016120500","all-access","user",27191
"en.wikipedia","Ivanka_Trump","2016120600","all-access","user",30739
"en.wikipedia","Ivanka_Trump","2016120700","all-access","user",19752
"en.wikipedia","Ivanka_Trump","2016120800","all-access","user",15875
"en.wikipedia","Ivanka_Trump","2016120900","all-access","user",15353
"en.wikipedia","Ivanka_Trump","2016121000","all-access","user",14288
"en.wikipedia","Ivanka_Trump","2016121100","all-access","user",14640
"en.wikipedia","Ivanka_Trump","2016121200","all-access","user",14585
"en.wikipedia","Ivanka_Trump","2016121300","all-access","user",17523
"en.wikipedia","Ivanka_Trump","2016121400","all-access","user",18795
"en.wikipedia","Ivanka_Trump","2016121500","all-access","user",26708
"en.wikipedia","Ivanka_Trump","2016121600","all-access","user",27392
"en.wikipedia","Ivanka_Trump","2016121700","all-access","user",23392
"en.wikipedia","Ivanka_Trump","2016121800","all-access","user",19791
"en.wikipedia","Ivanka_Trump","2016121900","all-access","user",16363
"en.wikipedia","Ivanka_Trump","2016122000","all-access","user",18594
"en.wikipedia","Ivanka_Trump","2016122100","all-access","user",14747
"en.wikipedia","Ivanka_Trump","2016122200","all-access","user",26462
"en.wikipedia","Ivanka_Trump","2016122300","all-access","user",37694
"en.wikipedia","Ivanka_Trump","2016122400","all-access","user",20603
"en.wikipedia","Ivanka_Trump","2016122500","all-access","user",16902
"en.wikipedia","Ivanka_Trump","2016122600","all-access","user",18241
"en.wikipedia","Ivanka_Trump","2016122700","all-access","user",15559
"en.wikipedia","Ivanka_Trump","2016122800","all-access","user",14003
"en.wikipedia","Ivanka_Trump","2016122900","all-access","user",13874
"en.wikipedia","Ivanka_Trump","2016123000","all-access","user",11776
"en.wikipedia","Ivanka_Trump","2016123100","all-access","user",12016
"en.wikipedia","Ivanka_Trump","2017010100","all-access","user",17465
"en.wikipedia","Ivanka_Trump","2017010200","all-access","user",15996
"en.wikipedia","Ivanka_Trump","2017010300","all-access","user",13469
"en.wikipedia","Ivanka_Trump","2017010400","all-access","user",15652
"en.wikipedia","Ivanka_Trump","2017010500","all-access","user",15671
"en.wikipedia","Ivanka_Trump","2017010600","all-access","user",13310
"en.wikipedia","Ivanka_Trump","2017010700","all-access","user",15332
"en.wikipedia","Ivanka_Trump","2017010800","all-access","user",16251
"en.wikipedia","Ivanka_Trump","2017010900","all-access","user",31082
"en.wikipedia","Ivanka_Trump","2017011000","all-access","user",55223
"en.wikipedia","Ivanka_Trump","2017011100","all-access","user",40115
"en.wikipedia","Ivanka_Trump","2017011200","all-access","user",34401
"en.wikipedia","Ivanka_Trump","2017011300","all-access","user",24803
"en.wikipedia","Ivanka_Trump","2017011400","all-access","user",21383
"en.wikipedia","Ivanka_Trump","2017011500","all-access","user",23273
"en.wikipedia","Ivanka_Trump","2017011600","all-access","user",28589
"en.wikipedia","Ivanka_Trump","2017011700","all-access","user",44338
"en.wikipedia","Ivanka_Trump","2017011800","all-access","user",30481
"en.wikipedia","Ivanka_Trump","2017011900","all-access","user",62257
"en.wikipedia","Ivanka_Trump","2017012000","all-access","user",520412
"en.wikipedia","Ivanka_Trump","2017012100","all-access","user",477127
"en.wikipedia","Ivanka_Trump","2017012200","all-access","user",232248
"en.wikipedia","Ivanka_Trump","2017012300","all-access","user",157783
"en.wikipedia","Ivanka_Trump","2017012400","all-access","user",109516
"en.wikipedia","Ivanka_Trump","2017012500","all-access","user",85723
"en.wikipedia","Ivanka_Trump","2017012600","all-access","user",81377
"en.wikipedia","Ivanka_Trump","2017012700","all-access","user",66315
"en.wikipedia","Ivanka_Trump","2017012800","all-access","user",52399
"en.wikipedia","Ivanka_Trump","2017012900","all-access","user",52740
"en.wikipedia","Ivanka_Trump","2017013000","all-access","user",48575
"en.wikipedia","Ivanka_Trump","2017013100","all-access","user",41323
"en.wikipedia","Ivanka_Trump","2017020100","all-access","user",37188
"en.wikipedia","Ivanka_Trump","2017020200","all-access","user",43433
"en.wikipedia","Ivanka_Trump","2017020300","all-access","user",54863
"en.wikipedia","Ivanka_Trump","2017020400","all-access","user",44496
"en.wikipedia","Ivanka_Trump","2017020500","all-access","user",37662
"en.wikipedia","Ivanka_Trump","2017020600","all-access","user",30767
"en.wikipedia","Ivanka_Trump","2017020700","all-access","user",25773
"en.wikipedia","Ivanka_Trump","2017020800","all-access","user",34829
"en.wikipedia","Ivanka_Trump","2017020900","all-access","user",53059
"en.wikipedia","Ivanka_Trump","2017021000","all-access","user",41995
"en.wikipedia","Ivanka_Trump","2017021100","all-access","user",30820
"en.wikipedia","Ivanka_Trump","2017021200","all-access","user",34393
"en.wikipedia","Ivanka_Trump","2017021300","all-access","user",32360
"en.wikipedia","Ivanka_Trump","2017021400","all-access","user",49744
"en.wikipedia","Ivanka_Trump","2017021500","all-access","user",49096
"en.wikipedia","Ivanka_Trump","2017021600","all-access","user",44190
"en.wikipedia","Ivanka_Trump","2017021700","all-access","user",32724
"en.wikipedia","Ivanka_Trump","2017021800","all-access","user",29757
"en.wikipedia","Ivanka_Trump","2017021900","all-access","user",26815
"en.wikipedia","Ivanka_Trump","2017022000","all-access","user",23558
"en.wikipedia","Ivanka_Trump","2017022100","all-access","user",26723
"en.wikipedia","Ivanka_Trump","2017022200","all-access","user",22375
"en.wikipedia","Ivanka_Trump","2017022300","all-access","user",17350
"en.wikipedia","Ivanka_Trump","2017022400","all-access","user",15885
"en.wikipedia","Ivanka_Trump","2017022500","all-access","user",13868
"en.wikipedia","Ivanka_Trump","2017022600","all-access","user",15196
"en.wikipedia","Ivanka_Trump","2017022700","all-access","user",14445
"en.wikipedia","Ivanka_Trump","2017022800","all-access","user",13228
"en.wikipedia","Ivanka_Trump","2017030100","all-access","user",29550
"en.wikipedia","Ivanka_Trump","2017030200","all-access","user",17421
"en.wikipedia","Ivanka_Trump","2017030300","all-access","user",14832
"en.wikipedia","Ivanka_Trump","2017030400","all-access","user",12908
"en.wikipedia","Ivanka_Trump","2017030500","all-access","user",14297
"en.wikipedia","Ivanka_Trump","2017030600","all-access","user",16453
"en.wikipedia","Ivanka_Trump","2017030700","all-access","user",11835
"en.wikipedia","Ivanka_Trump","2017030800","all-access","user",12039
"en.wikipedia","Ivanka_Trump","2017030900","all-access","user",12393
"en.wikipedia","Ivanka_Trump","2017031000","all-access","user",9681
"en.wikipedia","Ivanka_Trump","2017031100","all-access","user",11819
"en.wikipedia","Ivanka_Trump","2017031200","all-access","user",15836
"en.wikipedia","Ivanka_Trump","2017031300","all-access","user",15193
"en.wikipedia","Ivanka_Trump","2017031400","all-access","user",11557
"en.wikipedia","Ivanka_Trump","2017031500","all-access","user",10372
"en.wikipedia","Ivanka_Trump","2017031600","all-access","user",13470
"en.wikipedia","Ivanka_Trump","2017031700","all-access","user",11864
"en.wikipedia","Ivanka_Trump","2017031800","all-access","user",13469
"en.wikipedia","Ivanka_Trump","2017031900","all-access","user",12721
"en.wikipedia","Ivanka_Trump","2017032000","all-access","user",14055
"en.wikipedia","Ivanka_Trump","2017032100","all-access","user",34310
"en.wikipedia","Ivanka_Trump","2017032200","all-access","user",26920
"en.wikipedia","Ivanka_Trump","2017032300","all-access","user",20692
"en.wikipedia","Ivanka_Trump","2017032400","all-access","user",15001
"en.wikipedia","Ivanka_Trump","2017032500","all-access","user",15090
"en.wikipedia","Ivanka_Trump","2017032600","all-access","user",14728
"en.wikipedia","Ivanka_Trump","2017032700","all-access","user",23899
"en.wikipedia","Ivanka_Trump","2017032800","all-access","user",20254
"en.wikipedia","Ivanka_Trump","2017032900","all-access","user",21027
"en.wikipedia","Ivanka_Trump","2017033000","all-access","user",46671
"en.wikipedia","Ivanka_Trump","2017033100","all-access","user",20682
"en.wikipedia","Ivanka_Trump","2017040100","all-access","user",27058
"en.wikipedia","Ivanka_Trump","2017040200","all-access","user",18664
"en.wikipedia","Ivanka_Trump","2017040300","all-access","user",19525
"en.wikipedia","Ivanka_Trump","2017040400","all-access","user",22438
"en.wikipedia","Ivanka_Trump","2017040500","all-access","user",34583
"en.wikipedia","Ivanka_Trump","2017040600","all-access","user",28007
"en.wikipedia","Ivanka_Trump","2017040700","all-access","user",25399
"en.wikipedia","Ivanka_Trump","2017040800","all-access","user",23594
"en.wikipedia","Ivanka_Trump","2017040900","all-access","user",19774
"en.wikipedia","Ivanka_Trump","2017041000","all-access","user",15745
"en.wikipedia","Ivanka_Trump","2017041100","all-access","user",18075
"en.wikipedia","Ivanka_Trump","2017041200","all-access","user",18635
"en.wikipedia","Ivanka_Trump","2017041300","all-access","user",13074
"en.wikipedia","Ivanka_Trump","2017041400","all-access","user",12582
"en.wikipedia","Ivanka_Trump","2017041500","all-access","user",11666
"en.wikipedia","Ivanka_Trump","2017041600","all-access","user",16551
"en.wikipedia","Ivanka_Trump","2017041700","all-access","user",14135
"en.wikipedia","Ivanka_Trump","2017041800","all-access","user",13573
"en.wikipedia","Ivanka_Trump","2017041900","all-access","user",13479
"en.wikipedia","Ivanka_Trump","2017042000","all-access","user",10837
"en.wikipedia","Ivanka_Trump","2017042100","all-access","user",9781
"en.wikipedia","Ivanka_Trump","2017042200","all-access","user",9490
"en.wikipedia","Ivanka_Trump","2017042300","all-access","user",8936
"en.wikipedia","Ivanka_Trump","2017042400","all-access","user",22396
"en.wikipedia","Ivanka_Trump","2017042500","all-access","user",51192
"en.wikipedia","Ivanka_Trump","2017042600","all-access","user",37704
"en.wikipedia","Ivanka_Trump","2017042700","all-access","user",23737
"en.wikipedia","Ivanka_Trump","2017042800","all-access","user",17465
"en.wikipedia","Ivanka_Trump","2017042900","all-access","user",13457
"en.wikipedia","Ivanka_Trump","2017043000","all-access","user",12008
"en.wikipedia","Ivanka_Trump","2017050100","all-access","user",12106
"en.wikipedia","Ivanka_Trump","2017050200","all-access","user",14855
"en.wikipedia","Ivanka_Trump","2017050300","all-access","user",15837
"en.wikipedia","Ivanka_Trump","2017050400","all-access","user",13311
"en.wikipedia","Ivanka_Trump","2017050500","all-access","user",11706
"en.wikipedia","Ivanka_Trump","2017050600","all-access","user",9530
"en.wikipedia","Ivanka_Trump","2017050700","all-access","user",10610
"en.wikipedia","Ivanka_Trump","2017050800","all-access","user",12767
"en.wikipedia","Ivanka_Trump","2017050900","all-access","user",13486
"en.wikipedia","Ivanka_Trump","2017051000","all-access","user",11310
"en.wikipedia","Ivanka_Trump","2017051100","all-access","user",9999
"en.wikipedia","Ivanka_Trump","2017051200","all-access","user",10138
"en.wikipedia","Ivanka_Trump","2017051300","all-access","user",10405
"en.wikipedia","Ivanka_Trump","2017051400","all-access","user",11068
"en.wikipedia","Ivanka_Trump","2017051500","all-access","user",23375
"en.wikipedia","Ivanka_Trump","2017051600","all-access","user",11673
"en.wikipedia","Ivanka_Trump","2017051700","all-access","user",13562
"en.wikipedia","Ivanka_Trump","2017051800","all-access","user",10284
"en.wikipedia","Ivanka_Trump","2017051900","all-access","user",12548
"en.wikipedia","Ivanka_Trump","2017052000","all-access","user",25434
"en.wikipedia","Ivanka_Trump","2017052100","all-access","user",31252
"en.wikipedia","Ivanka_Trump","2017052200","all-access","user",37829
"en.wikipedia","Ivanka_Trump","2017052300","all-access","user",29186
"en.wikipedia","Ivanka_Trump","2017052400","all-access","user",30705
"en.wikipedia","Ivanka_Trump","2017052500","all-access","user",26782
"en.wikipedia","Ivanka_Trump","2017052600","all-access","user",36320
"en.wikipedia","Ivanka_Trump","2017052700","all-access","user",32104
"en.wikipedia","Ivanka_Trump","2017052800","all-access","user",21974
"en.wikipedia","Ivanka_Trump","2017052900","all-access","user",20895
"en.wikipedia","Ivanka_Trump","2017053000","all-access","user",18938
"en.wikipedia","Ivanka_Trump","2017053100","all-access","user",15992
"en.wikipedia","Jared_Kushner","2016060100","all-access","user",3734
"en.wikipedia","Jared_Kushner","2016060200","all-access","user",3236
"en.wikipedia","Jared_Kushner","2016060300","all-access","user",3371
"en.wikipedia","Jared_Kushner","2016060400","all-access","user",2590
"en.wikipedia","Jared_Kushner","2016060500","all-access","user",2811
"en.wikipedia","Jared_Kushner","2016060600","all-access","user",3453
"en.wikipedia","Jared_Kushner","2016060700","all-access","user",3967
"en.wikipedia","Jared_Kushner","2016060800","all-access","user",9313
"en.wikipedia","Jared_Kushner","2016060900","all-access","user",10327
"en.wikipedia","Jared_Kushner","2016061000","all-access","user",6125
"en.wikipedia","Jared_Kushner","2016061100","all-access","user",4125
"en.wikipedia","Jared_Kushner","2016061200","all-access","user",3715
"en.wikipedia","Jared_Kushner","2016061300","all-access","user",3227
"en.wikipedia","Jared_Kushner","2016061400","all-access","user",4108
"en.wikipedia","Jared_Kushner","2016061500","all-access","user",3548
"en.wikipedia","Jared_Kushner","2016061600","all-access","user",3647
"en.wikipedia","Jared_Kushner","2016061700","all-access","user",3334
"en.wikipedia","Jared_Kushner","2016061800","all-access","user",3121
"en.wikipedia","Jared_Kushner","2016061900","all-access","user",3770
"en.wikipedia","Jared_Kushner","2016062000","all-access","user",16647
"en.wikipedia","Jared_Kushner","2016062100","all-access","user",18300
"en.wikipedia","Jared_Kushner","2016062200","all-access","user",9608
"en.wikipedia","Jared_Kushner","2016062300","all-access","user",6138
"en.wikipedia","Jared_Kushner","2016062400","all-access","user",5697
"en.wikipedia","Jared_Kushner","2016062500","all-access","user",4304
"en.wikipedia","Jared_Kushner","2016062600","all-access","user",4403
"en.wikipedia","Jared_Kushner","2016062700","all-access","user",3206
"en.wikipedia","Jared_Kushner","2016062800","all-access","user",3115
"en.wikipedia","Jared_Kushner","2016062900","all-access","user",2712
"en.wikipedia","Jared_Kushner","2016063000","all-access","user",2872
"en.wikipedia","Jared_Kushner","2016070100","all-access","user",2635
"en.wikipedia","Jared_Kushner","2016070200","all-access","user",3011
"en.wikipedia","Jared_Kushner","2016070300","all-access","user",4469
"en.wikipedia","Jared_Kushner","2016070400","all-access","user",4870
"en.wikipedia","Jared_Kushner","2016070500","all-access","user",23169
"en.wikipedia","Jared_Kushner","2016070600","all-access","user",18019
"en.wikipedia","Jared_Kushner","2016070700","all-access","user",16557
"en.wikipedia","Jared_Kushner","2016070800","all-access","user",7686
"en.wikipedia","Jared_Kushner","2016070900","all-access","user",3935
"en.wikipedia","Jared_Kushner","2016071000","all-access","user",3365
"en.wikipedia","Jared_Kushner","2016071100","all-access","user",3573
"en.wikipedia","Jared_Kushner","2016071200","all-access","user",2668
"en.wikipedia","Jared_Kushner","2016071300","all-access","user",6771
"en.wikipedia","Jared_Kushner","2016071400","all-access","user",10838
"en.wikipedia","Jared_Kushner","2016071500","all-access","user",7622
"en.wikipedia","Jared_Kushner","2016071600","all-access","user",13314
"en.wikipedia","Jared_Kushner","2016071700","all-access","user",9565
"en.wikipedia","Jared_Kushner","2016071800","all-access","user",11383
"en.wikipedia","Jared_Kushner","2016071900","all-access","user",55802
"en.wikipedia","Jared_Kushner","2016072000","all-access","user",81837
"en.wikipedia","Jared_Kushner","2016072100","all-access","user",89741
"en.wikipedia","Jared_Kushner","2016072200","all-access","user",195417
"en.wikipedia","Jared_Kushner","2016072300","all-access","user",40218
"en.wikipedia","Jared_Kushner","2016072400","all-access","user",22461
"en.wikipedia","Jared_Kushner","2016072500","all-access","user",16987
"en.wikipedia","Jared_Kushner","2016072600","all-access","user",12147
"en.wikipedia","Jared_Kushner","2016072700","all-access","user",11141
"en.wikipedia","Jared_Kushner","2016072800","all-access","user",13897
"en.wikipedia","Jared_Kushner","2016072900","all-access","user",16525
"en.wikipedia","Jared_Kushner","2016073000","all-access","user",10286
"en.wikipedia","Jared_Kushner","2016073100","all-access","user",9212
"en.wikipedia","Jared_Kushner","2016080100","all-access","user",11789
"en.wikipedia","Jared_Kushner","2016080200","all-access","user",12538
"en.wikipedia","Jared_Kushner","2016080300","all-access","user",12319
"en.wikipedia","Jared_Kushner","2016080400","all-access","user",8635
"en.wikipedia","Jared_Kushner","2016080500","all-access","user",9254
"en.wikipedia","Jared_Kushner","2016080600","all-access","user",6270
"en.wikipedia","Jared_Kushner","2016080700","all-access","user",4828
"en.wikipedia","Jared_Kushner","2016080800","all-access","user",5096
"en.wikipedia","Jared_Kushner","2016080900","all-access","user",5870
"en.wikipedia","Jared_Kushner","2016081000","all-access","user",4401
"en.wikipedia","Jared_Kushner","2016081100","all-access","user",4077
"en.wikipedia","Jared_Kushner","2016081200","all-access","user",4255
"en.wikipedia","Jared_Kushner","2016081300","all-access","user",4124
"en.wikipedia","Jared_Kushner","2016081400","all-access","user",4508
"en.wikipedia","Jared_Kushner","2016081500","all-access","user",5891
"en.wikipedia","Jared_Kushner","2016081600","all-access","user",5192
"en.wikipedia","Jared_Kushner","2016081700","all-access","user",5183
"en.wikipedia","Jared_Kushner","2016081800","all-access","user",10235
"en.wikipedia","Jared_Kushner","2016081900","all-access","user",7961
"en.wikipedia","Jared_Kushner","2016082000","all-access","user",4366
"en.wikipedia","Jared_Kushner","2016082100","all-access","user",3969
"en.wikipedia","Jared_Kushner","2016082200","all-access","user",3110
"en.wikipedia","Jared_Kushner","2016082300","all-access","user",3373
"en.wikipedia","Jared_Kushner","2016082400","all-access","user",2962
"en.wikipedia","Jared_Kushner","2016082500","all-access","user",2633
"en.wikipedia","Jared_Kushner","2016082600","all-access","user",2417
"en.wikipedia","Jared_Kushner","2016082700","all-access","user",2423
"en.wikipedia","Jared_Kushner","2016082800","all-access","user",2300
"en.wikipedia","Jared_Kushner","2016082900","all-access","user",2262
"en.wikipedia","Jared_Kushner","2016083000","all-access","user",2234
"en.wikipedia","Jared_Kushner","2016083100","all-access","user",2526
"en.wikipedia","Jared_Kushner","2016090100","all-access","user",2686
"en.wikipedia","Jared_Kushner","2016090200","all-access","user",3237
"en.wikipedia","Jared_Kushner","2016090300","all-access","user",3212
"en.wikipedia","Jared_Kushner","2016090400","all-access","user",2632
"en.wikipedia","Jared_Kushner","2016090500","all-access","user",3475
"en.wikipedia","Jared_Kushner","2016090600","all-access","user",4194
"en.wikipedia","Jared_Kushner","2016090700","all-access","user",3152
"en.wikipedia","Jared_Kushner","2016090800","all-access","user",3105
"en.wikipedia","Jared_Kushner","2016090900","all-access","user",2668
"en.wikipedia","Jared_Kushner","2016091000","all-access","user",2499
"en.wikipedia","Jared_Kushner","2016091100","all-access","user",3393
"en.wikipedia","Jared_Kushner","2016091200","all-access","user",3450
"en.wikipedia","Jared_Kushner","2016091300","all-access","user",3338
"en.wikipedia","Jared_Kushner","2016091400","all-access","user",8383
"en.wikipedia","Jared_Kushner","2016091500","all-access","user",7065
"en.wikipedia","Jared_Kushner","2016091600","all-access","user",6376
"en.wikipedia","Jared_Kushner","2016091700","all-access","user",3757
"en.wikipedia","Jared_Kushner","2016091800","all-access","user",3413
"en.wikipedia","Jared_Kushner","2016091900","all-access","user",3319
"en.wikipedia","Jared_Kushner","2016092000","all-access","user",3428
"en.wikipedia","Jared_Kushner","2016092100","all-access","user",3200
"en.wikipedia","Jared_Kushner","2016092200","all-access","user",2750
"en.wikipedia","Jared_Kushner","2016092300","all-access","user",2633
"en.wikipedia","Jared_Kushner","2016092400","all-access","user",2319
"en.wikipedia","Jared_Kushner","2016092500","all-access","user",3041
"en.wikipedia","Jared_Kushner","2016092600","all-access","user",4649
"en.wikipedia","Jared_Kushner","2016092700","all-access","user",15873
"en.wikipedia","Jared_Kushner","2016092800","all-access","user",7163
"en.wikipedia","Jared_Kushner","2016092900","all-access","user",5684
"en.wikipedia","Jared_Kushner","2016093000","all-access","user",4899
"en.wikipedia","Jared_Kushner","2016100100","all-access","user",5878
"en.wikipedia","Jared_Kushner","2016100200","all-access","user",6921
"en.wikipedia","Jared_Kushner","2016100300","all-access","user",6698
"en.wikipedia","Jared_Kushner","2016100400","all-access","user",4583
"en.wikipedia","Jared_Kushner","2016100500","all-access","user",3970
"en.wikipedia","Jared_Kushner","2016100600","all-access","user",4317
"en.wikipedia","Jared_Kushner","2016100700","all-access","user",4319
"en.wikipedia","Jared_Kushner","2016100800","all-access","user",9755
"en.wikipedia","Jared_Kushner","2016100900","all-access","user",23148
"en.wikipedia","Jared_Kushner","2016101000","all-access","user",39308
"en.wikipedia","Jared_Kushner","2016101100","all-access","user",18309
"en.wikipedia","Jared_Kushner","2016101200","all-access","user",13234
"en.wikipedia","Jared_Kushner","2016101300","all-access","user",12502
"en.wikipedia","Jared_Kushner","2016101400","all-access","user",12365
"en.wikipedia","Jared_Kushner","2016101500","all-access","user",8927
"en.wikipedia","Jared_Kushner","2016101600","all-access","user",11683
"en.wikipedia","Jared_Kushner","2016101700","all-access","user",16760
"en.wikipedia","Jared_Kushner","2016101800","all-access","user",16234
"en.wikipedia","Jared_Kushner","2016101900","all-access","user",12522
"en.wikipedia","Jared_Kushner","2016102000","all-access","user",19476
"en.wikipedia","Jared_Kushner","2016102100","all-access","user",11488
"en.wikipedia","Jared_Kushner","2016102200","all-access","user",9160
"en.wikipedia","Jared_Kushner","2016102300","all-access","user",9786
"en.wikipedia","Jared_Kushner","2016102400","all-access","user",7188
"en.wikipedia","Jared_Kushner","2016102500","all-access","user",8258
"en.wikipedia","Jared_Kushner","2016102600","all-access","user",7900
"en.wikipedia","Jared_Kushner","2016102700","all-access","user",8473
"en.wikipedia","Jared_Kushner","2016102800","all-access","user",6789
"en.wikipedia","Jared_Kushner","2016102900","all-access","user",5416
"en.wikipedia","Jared_Kushner","2016103000","all-access","user",7061
"en.wikipedia","Jared_Kushner","2016103100","all-access","user",7209
"en.wikipedia","Jared_Kushner","2016110100","all-access","user",6123
"en.wikipedia","Jared_Kushner","2016110200","all-access","user",6316
"en.wikipedia","Jared_Kushner","2016110300","all-access","user",9327
"en.wikipedia","Jared_Kushner","2016110400","all-access","user",9053
"en.wikipedia","Jared_Kushner","2016110500","all-access","user",9598
"en.wikipedia","Jared_Kushner","2016110600","all-access","user",12402
"en.wikipedia","Jared_Kushner","2016110700","all-access","user",13102
"en.wikipedia","Jared_Kushner","2016110800","all-access","user",27673
"en.wikipedia","Jared_Kushner","2016110900","all-access","user",195832
"en.wikipedia","Jared_Kushner","2016111000","all-access","user",184017
"en.wikipedia","Jared_Kushner","2016111100","all-access","user",157119
"en.wikipedia","Jared_Kushner","2016111200","all-access","user",115222
"en.wikipedia","Jared_Kushner","2016111300","all-access","user",80523
"en.wikipedia","Jared_Kushner","2016111400","all-access","user",102971
"en.wikipedia","Jared_Kushner","2016111500","all-access","user",119989
"en.wikipedia","Jared_Kushner","2016111600","all-access","user",293680
"en.wikipedia","Jared_Kushner","2016111700","all-access","user",217745
"en.wikipedia","Jared_Kushner","2016111800","all-access","user",119782
"en.wikipedia","Jared_Kushner","2016111900","all-access","user",62774
"en.wikipedia","Jared_Kushner","2016112000","all-access","user",49943
"en.wikipedia","Jared_Kushner","2016112100","all-access","user",35095
"en.wikipedia","Jared_Kushner","2016112200","all-access","user",42401
"en.wikipedia","Jared_Kushner","2016112300","all-access","user",44221
"en.wikipedia","Jared_Kushner","2016112400","all-access","user",22571
"en.wikipedia","Jared_Kushner","2016112500","all-access","user",17158
"en.wikipedia","Jared_Kushner","2016112600","all-access","user",12414
"en.wikipedia","Jared_Kushner","2016112700","all-access","user",12270
"en.wikipedia","Jared_Kushner","2016112800","all-access","user",16027
"en.wikipedia","Jared_Kushner","2016112900","all-access","user",15618
"en.wikipedia","Jared_Kushner","2016113000","all-access","user",11239
"en.wikipedia","Jared_Kushner","2016120100","all-access","user",8134
"en.wikipedia","Jared_Kushner","2016120200","all-access","user",6731
"en.wikipedia","Jared_Kushner","2016120300","all-access","user",6734
"en.wikipedia","Jared_Kushner","2016120400","all-access","user",6505
"en.wikipedia","Jared_Kushner","2016120500","all-access","user",15979
"en.wikipedia","Jared_Kushner","2016120600","all-access","user",19429
"en.wikipedia","Jared_Kushner","2016120700","all-access","user",8929
"en.wikipedia","Jared_Kushner","2016120800","all-access","user",6443
"en.wikipedia","Jared_Kushner","2016120900","all-access","user",5661
"en.wikipedia","Jared_Kushner","2016121000","all-access","user",5505
"en.wikipedia","Jared_Kushner","2016121100","all-access","user",7757
"en.wikipedia","Jared_Kushner","2016121200","all-access","user",7908
"en.wikipedia","Jared_Kushner","2016121300","all-access","user",9695
"en.wikipedia","Jared_Kushner","2016121400","all-access","user",8195
"en.wikipedia","Jared_Kushner","2016121500","all-access","user",12988
"en.wikipedia","Jared_Kushner","2016121600","all-access","user",10468
